,spkid,full_name,pha,H,diameter,albedo,diameter_sigma,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
27409,2037400,' 37400 (2001 XG67)',N,14.0,8.69,0.0409999999999999,0.185,0.1113935551207866,3.238668130699633,2.877901373764609,0.5911168163150381,228.0996875055486,353.2242053575308,324.600805440698,3.5994348876346582,0.1691042031523705,2459209.833617376,20201226.3336174,2128.8648850178133,5.828514401143909,1.86958,727.5844486000001,3.9693000000000003e-08,2.4489000000000002e-08,1.2406e-07,4.4583e-06,0.00040243,0.0004029,1.848e-05,2.7217e-08,1.9179999999999998e-09,0.00010947,2.4146e-05,OMB,0.5353100000000001
2889,2003017,'  3017 Petrovic (1981 UL)',N,11.7,12.828,0.206,0.142,0.1288006395994803,2.607931157935812,2.2720279567622663,11.835020275264972,257.5409406199526,216.686641295682,355.7771373715533,2.943834359109358,0.2340237258088022,2459018.544591905,20200618.044591896,1538.305566052395,4.21165110486624,1.2997,505.804249,4.168e-08,1.0319e-08,1.1076e-07,4.4236e-06,1.9444e-05,2.5182e-05,1.6992e-05,1.1648e-08,1.3889999999999999e-09,7.264399999999999e-05,9.1304e-06,MBA,0.40267
90001,2226205,'226205 (2002 VT12)',N,17.0,2.378,0.06,0.024,0.1690374712643192,2.2891078582654467,1.9021628544529745,5.60011606933075,249.0928846337192,163.53547796693638,20.84901903696856,2.67605286207792,0.2845802060644567,2458927.2376346188,20200318.7376346,1265.0212218851962,3.4634393480772,0.914193,355.77648981,5.3685e-08,1.2447999999999998e-08,1.2715999999999998e-07,5.3365e-06,6.6632e-05,6.9898e-05,2.0816e-05,1.4552e-08,2.3213e-09,7.2884e-05,1.0319e-05,MBA,0.54652
91094,2230346,'230346 (2002 CN263)',N,14.6,7.864,0.045,0.505,0.1073701515599178,3.952303567420882,3.527944134376098,4.661546540055967,301.2473532369005,148.3497697342804,145.96312269170468,4.376663000465666,0.1254378588776691,2457836.871060557,20170324.3710606,2869.94694601,7.857486505160849,2.54573,990.7217441,4.5087e-08,6.1099e-08,1.7722000000000005e-07,5.856900000000001e-06,8.309100000000001e-05,9.0621e-05,3.5836e-05,6.7659e-08,2.9086999999999997e-09,0.00027921,6.655e-05,OMB,0.5743199999999999
9886,2011505,' 11505 (1990 DW2)',N,12.6,16.84,0.075,0.564,0.0235956665713623,3.374692564333618,3.2950644438047463,1.95702854414453,336.1952672680512,319.7148461602275,175.62591822225602,3.454320684862489,0.1589837556380579,2457895.82161624,20170522.3216162,2264.38228582029,6.199540823601071,2.27943,887.0857731000001,3.4608e-08,2.2008e-08,1.194e-07,4.388399999999999e-06,0.0001077,0.00014223,9.184e-05,2.2527e-08,1.5552e-09,0.00058065,2.2151e-05,OMB,0.48258
122284,2458167,'458167 (2010 LB52)',N,17.0,2.079,0.085,0.8109999999999999,0.1375714936050393,2.602803414097488,2.244731860859801,9.911418796517951,52.46544519916771,321.6081163671767,94.28626218191866,2.960874967335174,0.2347156362407557,2458598.7957774266,20190425.2957774,1533.7708461431,4.19923571839316,1.25613,488.8481121,6.622999999999999e-08,5.4339e-08,1.868e-07,7.7702e-06,7.9849e-05,9.4028e-05,5.5086e-05,6.1815e-08,7.350300000000001e-09,0.00022946,4.8031e-05,MBA,0.50958
60570,2108213,'108213 (2001 HR30)',N,15.4,2.171,0.284,0.528,0.2579790311040319,2.567983085109649,1.9054972969215191,5.340191055269502,149.67333063511418,129.29189400259898,200.0124167335746,3.2304688732977795,0.2395056901144904,2459668.490740387,20220329.9907404,1503.095812996802,4.11525205474826,0.894553,348.13319101,3.2208e-08,1.3846e-08,7.9246e-08,6.2412e-06,5.6541000000000006e-05,5.8912e-05,1.8961e-05,1.7418e-08,1.9371e-09,8.250799999999999e-05,1.2157e-05,MBA,0.53163
16439,2020546,' 20546 (1999 RA105)',N,13.2,11.436,0.085,0.45399999999999996,0.0950552859478964,3.123591497369024,2.826677614402193,3.872873980633811,224.073341327296,314.4464023083802,108.21203620053328,3.420505380335854,0.1785347360986026,2458394.388054699,20181002.8880547,2016.41432847654,5.520641556403941,1.83177,712.8699309,4.197600000000001e-08,1.9035e-08,1.326e-07,4.583e-06,6.0167e-05,6.431e-05,2.167e-05,2.0844e-08,1.6320000000000002e-09,0.00012202,1.8432e-05,MBA,0.4771899999999999
93146,2236289,'236289 (2006 AW52)',N,17.1,2.09,0.053,0.07200000000000001,0.1610847644462624,2.20874706546112,1.852951564699943,4.300958299740967,148.0942453271534,122.970625053819,353.6827610444652,2.5645425662222983,0.3002514377058049,2459021.5398291643,20200621.0398292,1198.995091416476,3.2826696548021204,0.841053,327.31259601,4.4182e-08,1.5402e-08,9.1998e-08,6.1068e-06,5.8383e-05,6.1983e-05,2.3917e-05,1.7883e-08,3.1405e-09,7.9765e-05,1.2541e-05,MBA,0.56822
8402,2009668,'  9668 Tianyahaijiao (1997 LN)',N,13.8,4.268,0.244,0.409,0.0683928944636325,2.791135718841668,2.600241868189255,6.146939136498796,164.5322747353768,209.2622486457893,205.4767834016977,2.982029569494081,0.2113647898067339,2459731.573594328,20220601.0735943,1703.216511743389,4.66315266733303,1.60181,623.3763977000001,4.9568e-08,1.4337e-08,1.3574999999999998e-07,5.1611e-06,3.5759e-05,4.7104e-05,2.9253000000000003e-05,1.5317e-08,1.6285e-09,0.0001383,1.3123e-05,MBA,0.46845
115382,2381431,'381431 (2008 PW9)',N,16.3,2.9419999999999997,0.074,0.78,0.0400257857760683,2.6534388919045058,2.547232915247248,28.59660106679904,26.095491322607774,139.99236571055278,77.5546602999186,2.7596448685617645,0.2280291867275977,2458660.391519095,20190625.8915191,1578.745270139711,4.322368980533089,1.56384,608.5996127999999,2.4378e-07,8.4385e-08,7.1639e-07,1.2476e-05,1.4436e-05,0.00010998,0.00010041,8.7763e-08,1.0878000000000002e-08,0.00044333,7.5311e-05,MBA,0.57326
92278,2233915,'233915 (2009 RE73)',N,13.2,10.905,0.071,1.401,0.0501837907975466,5.1296220806207735,4.872198199256424,4.388713234187023,222.140783752032,225.10851541765192,281.9509123924163,5.3870459619851205,0.0848351864620796,2459920.5084406305,20221207.0084406,4243.522234266745,11.6181306892998,3.89026,1513.9724842,5.569600000000001e-08,1.7179000000000006e-07,3.9504e-07,6.6471e-06,8.5461e-05,0.00012845,0.00010174,1.8041e-07,4.2617e-09,0.0012286,0.00021317,TJN,0.59502
35011,2051008,' 51008 (2000 GD103)',N,14.1,4.363,0.2289999999999999,0.599,0.0819220983270515,2.925907364344713,2.6862108935470213,3.148841006882122,126.8070854135974,301.27722030376987,131.8104868498554,3.165603835142405,0.1969306053304763,2458331.175459872,20180731.6754599,1828.055113098703,5.004942130318151,1.702,662.36734,3.6659e-08,1.7536e-08,1.1062000000000001e-07,4.8799000000000005e-06,9.457e-05,0.00010441,4.0561e-05,1.8972e-08,1.7704e-09,0.00020623,1.6434000000000002e-05,MBA,0.54755
50904,2083697,' 83697 (2001 TA72)',N,14.6,6.605,0.064,0.354,0.0714729611448769,3.082088909836973,2.8618028889391383,2.096122249421203,234.141724313028,72.90860954162744,237.4554162940549,3.3023749307348065,0.1821530005940274,2459673.256327408,20220403.7563274,1976.360525634976,5.41098022076653,1.84781,719.1122177,4.2082e-08,2.6159e-08,1.3187e-07,5.8034e-06,0.00013935,0.00014594,4.481e-05,2.8028e-08,2.319e-09,0.00024789,2.5161e-05,MBA,0.5363600000000001
115351,2380946,'380946 (2006 KX26)',N,16.6,2.508,0.054,0.5770000000000001,0.1093963054898596,2.761480241887584,2.4593845057418378,11.8462714,168.2380710589591,324.3559796048371,103.0109637306615,3.06357597803333,0.2147786773315185,2458520.885519593,20190206.3855196,1676.144040333796,4.58903228017466,1.4823,576.8666910000001,5.803e-08,3.2723e-08,1.6964000000000006e-07,6.852000000000001e-06,2.971e-05,4.5336e-05,3.1229e-05,3.6302e-08,3.8176e-09,0.00014622,2.9793e-05,MBA,0.55929
60712,2108547,'108547 (2001 LW10)',N,14.9,3.753,0.165,0.14300000000000002,0.2776132684175778,2.7330003413021533,1.974283183966907,7.438989455355613,226.88701842226712,71.75073546170952,58.54837843701971,3.491717498637399,0.2181446392652971,2458732.1075305166,20190905.6075305,1650.281213475914,4.518223719304349,0.97402,379.0593634,4.2794e-08,1.9057e-08,1.1554e-07,7.9447e-06,4.0707e-05,4.391300000000001e-05,1.9027e-05,2.4348e-08,2.2816999999999997e-09,8.565399999999999e-05,1.7261e-05,MBA,0.56965
45063,2070788,' 70788 (1999 VQ47)',N,14.4,6.175,0.073,0.16699999999999998,0.1225743103119276,2.6178162068374435,2.296939190760957,8.922612759327082,350.9446020498348,331.9103785981617,12.87208588800999,2.9386932229139284,0.2326994440867339,2458945.1836414305,20200405.6836414,1547.059991539204,4.23561941557619,1.28952,501.8424984,5.0396000000000003e-08,1.5833e-08,1.3721e-07,6.1439e-06,3.2417e-05,4.1014e-05,2.8062e-05,1.7774e-08,2.1111e-09,0.00012031,1.4035e-05,MBA,0.4862399999999999
34611,2050381,' 50381 (2000 CG89)',N,13.8,4.667,0.2689999999999999,0.166,0.1794894799561906,2.591788732844707,2.126589921030097,13.25563256995932,133.6726998897865,202.57972240028968,136.9372698179098,3.0569875446593184,0.2362134798371271,2458420.7817302705,20181029.2817303,1524.045114818281,4.17260811723006,1.12169,436.5280973,4.5238e-08,1.2903e-08,1.2007e-07,4.8132e-06,1.571e-05,1.8459e-05,9.2639e-06,1.5219e-08,1.7639000000000003e-09,3.8493e-05,1.1380999999999998e-05,MBA,0.52225
87811,2213378,'213378 (2001 UG29)',N,15.6,5.079,0.047,0.17300000000000001,0.0707382626289076,2.928300468721537,2.721157581108759,12.11012773969276,176.3788662225658,200.8585235979833,269.3709299572636,3.1354433563343136,0.1966892473141291,2459461.272875388,20210903.7728754,1830.298325485226,5.0110837111162905,1.72422,671.0146973999999,9.4757e-08,3.3031e-08,2.8017e-07,8.0698e-06,2.8799e-05,5.1192e-05,4.433e-05,3.5368e-08,3.3279999999999997e-09,0.0002295,3.0969e-05,MBA,0.5878
12274,2014849,' 14849 (1989 GQ1)',N,14.9,7.208,0.044,2.201,0.1934618191820456,2.370819882784949,1.912156755308409,2.090090364310345,248.61022529992488,73.57906201351106,93.07623819547172,2.8294830102614905,0.2699953177691681,2458655.767213652,20190621.2672137,1333.35645586188,3.65053102220912,0.900912,350.60792304,5.0426e-08,8.7823e-09,1.1985e-07,4.3386e-06,0.00014373,0.00014434,1.3404e-05,1.0481e-08,1.5002e-09,4.991e-05,7.4088e-06,MBA,0.5139100000000001
67259,2127250,'127250 (2002 JY37)',N,15.5,1.655,0.446,0.32299999999999995,0.2069570835085377,2.5938715422567418,2.057051452875494,5.808217240968123,12.56329024689532,175.90282810006283,141.7827839898927,3.1306916316379905,0.2359290273066589,2458399.544765248,20181008.0447652,1525.8826101634131,4.17763890530709,1.05794,411.7185098000001,6.6334e-08,2.1456e-08,1.7972999999999998e-07,6.6589e-06,5.2653e-05,5.493e-05,2.2828e-05,2.5896e-08,2.9273e-09,9.0597e-05,1.8932e-05,MBA,0.6048399999999999
74227,2151704,'151704 (2003 BH28)',N,15.5,4.189,0.084,0.263,0.2115212895731411,2.387581702909912,1.882557342149171,7.383809494973573,163.2894491473201,92.80730662755424,157.9461438624912,2.892606063670653,0.2671570940315952,2458409.28925774,20181017.789257698,1347.521769185829,3.68931353644306,0.8856149999999999,344.65478955,3.0848e-08,1.096e-08,7.3003e-08,5.3861e-06,2.8036e-05,3.1361e-05,1.4592e-05,1.3279000000000001e-08,1.8396e-09,5.2667e-05,9.2788e-06,MBA,0.516
54210,2091838,' 91838 (1999 TF314)',N,15.0,6.885,0.04,0.052000000000000005,0.2366726816004497,3.137104154331463,2.3946373016659246,10.90665888135663,129.5762479618056,244.1542323571923,270.34211063923544,3.879571006997002,0.1773824573723311,2459505.9495844124,20211018.4495844,2029.5129819086287,5.55650371501336,1.41848,552.0298616,4.7024e-08,3.3104e-08,1.5721e-07,7.2438e-06,2.2842e-05,2.7541e-05,1.7491e-05,4.0939e-08,2.8076999999999997e-09,0.00010421,3.2124e-05,MBA,0.60472
20540,2026990,' 26990 Culbertson (1997 WZ7)',N,13.4,7.28,0.175,0.135,0.1221375086530833,2.9762828248108666,2.612767055541506,11.24767639743546,69.52318144054601,256.7252956004287,225.80955358049283,3.339798594080228,0.1919520597178328,2459699.583128448,20220430.0831284,1875.468283743324,5.13475231688795,1.62957,634.1797569,5.6825e-08,1.8261e-08,1.6585000000000005e-07,5.135499999999999e-06,2.7765e-05,3.6195e-05,2.5e-05,2.0491e-08,1.7665999999999999e-09,0.00013163,1.726e-05,MBA,0.56809
64615,2118970,'118970 (2000 WE160)',N,14.8,6.3229999999999995,0.064,1.528,0.1324961540689047,3.1381971490348883,2.722398096077764,2.7164496467902595,117.6209010248972,21.64256797572513,125.3986079947452,3.553996201992012,0.1772897953143682,2458293.1913375226,20180623.6913375,2030.5737245714129,5.559407870147611,1.73597,675.5874449,4.2942e-08,2.1959e-08,1.2761e-07,4.113e-06,0.0001075,0.00010909,1.9909e-05,2.4868e-08,1.8608e-09,0.00010968,2.1312e-05,MBA,0.6159399999999999
105098,2280664,'280664 (2005 ES63)',N,15.1,6.202000000000001,0.05,0.55,0.1927599793730995,3.02164149174174,2.439189940120701,15.54660510928982,343.10116263624815,301.37388185908696,222.91261770668,3.60409304336278,0.1876461554210569,2459731.0632347525,20220531.5632348,1918.504534197359,5.25257914906874,1.4642,569.822714,4.83e-08,4.0747e-08,1.5133e-07,7.7017e-06,1.597e-05,2.438e-05,1.7362e-05,4.8601e-08,3.7956e-09,9.5108e-05,3.8807e-05,MBA,0.60629
16657,2020832,' 20832 Santhikodali (2000 UQ47)',N,14.6,7.914,0.045,2.161,0.1435256608885263,2.783188928696415,2.3837298983276334,5.232782616740767,33.497674532303336,358.42035407639054,92.52138367365556,3.182647959065198,0.212270694913771,2458564.634918806,20190322.1349188,1695.9477149977758,4.6432517864415495,1.38958,540.7828486000001,3.479e-08,1.4795e-08,9.8492e-08,4.0797e-06,4.7733e-05,5.0156000000000006e-05,1.5458e-05,1.6919e-08,1.6926e-09,7.2157e-05,1.3523e-05,MBA,0.55089
58097,2101577,'101577 (1999 BV2)',N,14.3,3.688,0.326,0.235,0.1436573109509766,2.553690553849692,2.1868342358827357,12.66111900512808,351.4957845629799,307.47259336162153,293.04966224948083,2.920546871816649,0.2415192041084186,2459277.7050280543,20210304.2050281,1490.564699933323,4.08094373698377,1.19707,465.8637319,3.8242e-08,1.4877e-08,9.9468e-08,4.447300000000001e-06,1.9414e-05,2.6885e-05,2.1091e-05,1.7014e-08,2.1104999999999997e-09,8.7685e-05,1.3025e-05,MBA,0.49073
87034,2209004,'209004 (2003 BF26)',N,15.4,5.6610000000000005,0.038,0.657,0.0747602782648842,3.148785338315203,2.91338127022637,12.7994275340146,160.20350779898882,257.3337686432341,102.1912573529316,3.384189406404035,0.1763963084165034,2458421.1723583373,20181029.6723583,2040.859036289894,5.587567518931951,1.95782,761.9248094,5.8615000000000006e-08,3.5576e-08,1.9679000000000006e-07,7.0486e-06,2.8149e-05,5.6958e-05,4.6784e-05,3.8236e-08,2.9895e-09,0.00026586,3.4588e-05,MBA,0.5777
115569,2382710,'382710 (2002 WP25)',N,15.9,4.2139999999999995,0.043,0.966,0.0545952786881896,3.0590864169134684,2.8920747414508217,9.716897363895551,241.86728514573505,161.3841825639656,113.0598233841912,3.226098092376115,0.1842113797367354,2458386.7495164755,20180925.249516506,1954.276660402261,5.35051789295622,1.90346,740.7695282000001,6.9654e-08,4.7582e-08,2.2195e-07,7.2007e-06,5.9365e-05,0.00010913,8.964799999999999e-05,5.018e-08,4.298e-09,0.00048487,4.5596e-05,MBA,0.54832
84796,2198765,'198765 (2005 EX94)',N,15.1,5.4,0.066,0.392,0.0905543584130451,3.2466678636727786,2.9526679382976364,6.681961776158559,69.15411225500054,355.72335500710574,307.0706682007013,3.5406677890479177,0.1684795836013573,2459314.6587287188,20210410.1587287,2136.757417752187,5.85012297810318,1.96626,765.2094042,4.2246e-08,3.9359e-08,1.4437000000000001e-07,4.643e-06,4.4491000000000005e-05,5.404e-05,3.3304e-05,4.2923e-08,3.0636999999999997e-09,0.00020019,3.8856e-05,OMB,0.5533899999999999
21829,2028892,' 28892 (2000 LZ2)',N,14.1,4.834,0.173,0.289,0.2243134645554816,2.419604260617105,1.8768544460648784,21.43886364486513,268.4615916385898,65.22165537680812,87.98067588698807,2.962354075169332,0.2618710943014315,2458664.5305944355,20190630.0305944,1374.722173748644,3.76378418548568,0.954007,371.27090419,5.9505e-08,8.5861e-09,1.4232000000000002e-07,3.728e-06,1.5268e-05,1.9658e-05,9.9181e-06,1.0511999999999998e-08,1.3939e-09,3.7729e-05,7.3175e-06,MBA,0.40894
3872,2004103,'  4103 Chahine (1989 EB)',N,11.4,15.656,0.226,0.327,0.1915850340800377,2.380297397154099,1.924268039199706,26.98348987530537,23.147605210063173,328.99601611172034,352.55610017877,2.836326755108492,0.2683843831434222,2459028.2359648645,20200627.735964894,1341.35971617849,3.67244275476657,0.950432,369.87962144,5.1318000000000003e-08,1.0613999999999998e-08,1.2339e-07,5.6644e-06,9.5971e-06,1.4483e-05,1.4333e-05,1.2648e-08,1.7951e-09,5.3496e-05,8.971900000000001e-06,MBA,0.353
67915,2129257,'129257 (2005 QL72)',N,14.9,5.591,0.062,0.08900000000000001,0.2072185291922147,3.160035818735913,2.505217844182741,4.37622378432508,308.7308453867618,30.862467649997694,232.6330914542741,3.8148537932890862,0.1754551280391225,2459726.422975117,20220526.9229751,2051.806658621731,5.617540475350389,1.49765,582.8404505,6.6871e-08,3.1042999999999995e-08,2.1919e-07,7.1671e-06,7.5924e-05,7.704100000000001e-05,1.3922e-05,3.7475e-08,2.5853999999999998e-09,8.511e-05,3.0234e-05,MBA,0.61226
52779,2088082,' 88082 (2000 WJ25)',N,14.1,9.656,0.033,0.096,0.1128138033710389,3.1580601731400537,2.8017873937335227,28.73633891522756,72.53390545846932,181.5567460458256,327.9461183542496,3.514332952546585,0.1756197978076018,2459183.018611488,20201129.5186115,2049.882783684751,5.612273192839839,1.78738,695.5946746000001,6.535700000000002e-08,4.0481e-08,2.1019000000000006e-07,7.584400000000001e-06,1.1017e-05,3.6816e-05,4.3349e-05,4.5048e-08,3.3766999999999997e-09,0.00024901,3.9414e-05,MBA,0.59083
96074,2242909,'242909 (2006 LR4)',N,15.1,6.409,0.039,0.205,0.2223043162244389,2.924509357021984,2.274378304117238,16.40655213875904,54.48384294261836,251.5243812989545,271.1232784033714,3.5746404099267286,0.1970718307261811,2459451.4864310343,20210824.986431,1826.745094280863,5.00135549426657,1.32076,514.0001692,6.1656e-08,4.3684e-08,1.8264e-07,9.4523e-06,2.2396e-05,3.4898000000000004e-05,3.6596e-05,5.3396e-08,4.4156e-09,0.00019339,4.093e-05,MBA,0.58118
42186,2064902,' 64902 (2001 YG85)',N,15.0,2.9960000000000004,0.237,0.637,0.193639846837125,2.314699324570478,1.8664813018866544,2.115988126225043,30.53641476955563,19.54144927616881,122.5181848487751,2.762917347254302,0.2798737690875457,2458562.7377000595,20190320.2377001,1286.294178885305,3.52168153014457,0.8770709999999999,341.32972107,3.3816e-08,8.1874e-09,8.0761e-08,4.1387e-06,0.00011523,0.00011583,1.3644e-05,9.7728e-09,1.4849e-09,4.7724e-05,6.8247e-06,MBA,0.55955
66011,2123353,'123353 (2000 WV4)',N,15.4,3.867,0.0969999999999999,0.092,0.2164456318589628,2.3756028218194,1.861413968004765,11.95853934931232,0.9860485662206148,310.0954669806911,211.4163984214407,2.8897916756340347,0.2691803324634011,2459552.48535576,20211203.9853558,1337.393399827779,3.66158357242376,0.872799,339.66718683,4.4676e-08,1.5156e-08,1.0432000000000001e-07,5.755700000000001e-06,2.0425e-05,2.3253000000000003e-05,1.248e-05,1.8437e-08,2.5759999999999998e-09,4.8845e-05,1.2799e-05,MBA,0.48595
88273,2215491,'215491 (2002 TY116)',N,15.0,6.814,0.042,0.222,0.0905358504591472,3.2052360031893654,2.9150472357183377,9.047716162707005,300.7482453383876,81.00341538604529,21.85619400785518,3.4954247706603923,0.1717568455565852,2458873.249211613,20200124.7492116,2095.986327842742,5.7384978175023695,1.93551,753.2424267000001,6.3684e-08,3.4922e-08,2.1788e-07,5.634199999999999e-06,3.7299e-05,5.489399999999999e-05,3.6995e-05,3.8084e-08,2.807e-09,0.00021517,3.4254e-05,OMB,0.53896
1193,2001211,'  1211 Bressole (1931 XA)',N,11.0,45.809,0.047,0.7240000000000001,0.1610211685573138,2.9299538458815784,2.458169253798732,12.76596321672585,129.7347422175527,211.44396548045464,305.27846785578487,3.4017384379644264,0.1965227827669025,2459278.948795472,20210305.448795497,1831.8486789747897,5.01532834763803,1.45797,567.3981848999999,4.1494e-08,1.2705e-08,1.2134999999999998e-07,3.6803e-06,2.0136e-05,2.5359e-05,1.9075e-05,1.4751000000000001e-08,1.2783e-09,9.8032e-05,1.1915e-05,MBA,0.42168
95732,2242468,'242468 (2004 SA3)',N,16.5,2.211,0.109,0.387,0.1484416350879249,2.7823835941798483,2.369362024017974,9.323305068828532,19.93385859409403,89.51984901917758,54.63315271861634,3.1954051643417234,0.2123628611882825,2458743.2367835743,20190916.7367836,1695.211667358452,4.641236597832861,1.40812,547.9980604,5.2513e-08,3.1707999999999995e-08,1.5967e-07,6.336499999999999e-06,3.339e-05,4.273e-05,2.4897e-05,3.6415e-08,3.6301e-09,0.00011566,2.8978000000000003e-05,MBA,0.46541
36077,2052795,' 52795 (1998 QZ51)',N,15.5,3.042,0.11,0.669,0.1952884927696608,2.247167130726238,1.808321248765188,5.381751699755236,208.6775230390394,87.35759833256928,199.5646250467062,2.686013012687289,0.2925842965521158,2459548.838980745,20211130.3389807,1230.41463346573,3.368691672733,0.802481,312.30153077,3.6995e-08,7.8574e-09,8.3636e-08,4.9728e-06,4.3403e-05,4.5147e-05,1.2445e-05,9.3919e-09,1.5345999999999996e-09,4.3042e-05,6.4534e-06,MBA,0.5244300000000001
